NumCasa;Nombre;IngresoPersonal;Empleo;Edad;Sexo;EstadoCivil;NivelEducativo;Grado;barrio
1024;Valeria Alejandro Hernandez Perez;14000;Mesero;23;F;Soltero;Primaria;4;Barrio Obrero
1016;Paula Alejandro Hernandez Martinez;0;Desempleado;59;F;Soltero;Preescolar;1;Barrio La Cruz
1190;Camila Alejandro Martinez Perez;0;Desempleado;36;F;Soltero;Preescolar;1;El Calavario
1094;Andres Alejandro Lopez Castro;0;Desempleado;5;M;Soltero;Preescolar;1;Barrio Obrero
1149;Valeria Alejandro Gonzalez Martinez;0;Desempleado;57;F;Casado;Preescolar;1;San Judas
1493;Daniel Alejandro Ruiz Hernandez;14000;Mesero;41;M;Casado;Primaria;4;Barrio Medardo Andino
1233;Pedro Alejandro Martinez Martinez;13000;Conductor de taxi;78;M;Casado;Primaria;5;San Ramón
1346;Elena Alejandro Gonzalez Ruiz;0;Desempleado;3;F;Soltero;Preescolar;1;Barrio Obrero
1047;Lucia Alejandro Ruiz Mendoza;17000;Albañil;77;F;Casado;Secundaria;5;Barrio El Calvario
1382;Juan Alejandro Hernandez Martinez;0;Desempleado;77;M;Casado;Preescolar;1;Barrio Arnoldo Alemán
1314;Miguel Alejandro Torres Ruiz;0;Desempleado;19;M;Soltero;Técnico;1;Urbanización San Miguel
1215;Sofia Alejandro Flores Flores;0;Desempleado;60;F;Soltero;Primaria;2;Sol de libertad
1273;Camila Alejandro Ruiz Gonzalez;16000;Médico general;70;F;Soltero;Universidad;5;San Judas
1395;Lucia Alejandro Torres Ruiz;12500;Repartidor;66;F;Soltero;Primaria;3;Urbanización San Miguel
1006;Daniel Alejandro Flores Perez;16000;Médico general;53;M;Soltero;Universidad;5;Barrio Arnoldo Alemán
1240;Elena Alejandro Hernandez Torres;11000;Comerciante Informal;52;F;Soltero;Primaria;1;El Calavario
1420;Juan Alejandro Castro Hernandez;8500;Campesino;79;M;Casado;Primaria;3;María Auxiliadora
1477;Daniel Alejandro Gonzalez Ruiz;9500;Técnico Agropecuario;46;M;Casado;Técnico;3;El Calavario
1107;Miguel Alejandro Gonzalez Mendoza;21000;Costur`ero;27;M;Soltero;Preescolar;3;Barrio Guadalupe
1096;Mario Alejandro Torres Ruiz;8500;Campesino;29;M;Soltero;Preescolar;2;Barrio Obrero
1451;Miguel Alejandro Mendoza Hernandez;13500;Barbero;40;M;Soltero;Preescolar;3;Urbanización San Miguel
1222;Jose Alejandro Gonzalez Gonzalez;9500;Técnico Agropecuario;52;M;Soltero;Técnico;3;19 de Julio
1158;Juan Alejandro Perez Ruiz;0;Desempleado;7;M;Soltero;Primaria;5;María Auxiliadora
1174;Maria Alejandro Gonzalez Torres;0;Desempleado;80;F;Casado;Preescolar;1;Altamira del Este
1134;Pedro Alejandro Gonzalez Martinez;0;Desempleado;64;M;Soltero;Primaria;4;Barrio La Cruz
1053;Lucia Alejandro Mendoza Perez;14500;Cocinero;26;F;Soltero;Preescolar;1;San Judas
1433;Luis Alejandro Hernandez Flores;0;Desempleado;45;M;Casado;Preescolar;2;Barrio Guadalupe
1390;Daniel Alejandro Ruiz Gonzalez;0;Desempleado;16;M;Soltero;Secundaria;1;Barrio La Cruz
1189;Fernanda Alejandro Castro Lopez;9000;Obrero;77;F;Casado;Preescolar;1;Barrio Los Pinos
1353;Fernanda Alejandro Mendoza Gonzalez;11000;Comerciante Informal;59;F;Soltero;Primaria;3;Barrio Guadalupe
1315;Miguel Alejandro Castro Hernandez;0;Desempleado;6;M;Soltero;Primaria;5;Monimbó
1056;Mario Alejandro Lopez Flores;0;Desempleado;7;M;Soltero;Primaria;4;19 de Julio
1047;Carlos Alejandro Ruiz Flores;0;Desempleado;77;M;Casado;Preescolar;2;Barrio El Calvario
1075;Daniel Alejandro Perez Gonzalez;0;Desempleado;26;M;Casado;Primaria;5;19 de Julio
1074;Sofia Alejandro Ruiz Martinez;0;Desempleado;14;F;Soltero;Secundaria;1;Baká
1481;Daniel Alejandro Lopez Mendoza;8500;Campesino;38;M;Soltero;Primaria;4;San Judas
1225;Fernanda Alejandro Flores Martinez;13500;Barbero;60;F;Casado;Primaria;2;Monimbó
1094;Carlos Alejandro Perez Hernandez;0;Desempleado;9;M;Soltero;Primaria;1;Barrio Obrero
1154;Kevin Alejandro Ruiz Mendoza;0;Desempleado;57;M;Casado;Preescolar;1;Altamira del Este
1184;Luis Alejandro Castro Perez;0;Desempleado;59;M;Soltero;Primaria;3;Barrio Obrero
1242;Marta Alejandro Hernandez Torres;15500;Enfermero;60;F;Soltero;Universidad;5;Colina del Verbo
1173;Valeria Alejandro Perez Perez;11000;Comerciante Informal;44;F;Soltero;Primaria;2;Monimbó
1365;Jose Alejandro Castro Lopez;0;Desempleado;32;M;Soltero;Primaria;3;Barrio Los Pinos
1220;Jose Alejandro Gonzalez Castro;9000;Obrero;18;M;Soltero;Técnico;1;Urbanización San Miguel
1428;Maria Alejandro Mendoza Martinez;10500;Cajero;66;F;Casado;Técnico;1;Barrio El Calvario
1304;Elena Alejandro Ruiz Perez;18000;Carpintero;78;F;Casado;Secundaria;5;Urbanización San Miguel
1447;Paula Alejandro Ruiz Mendoza;17000;Albañil;71;F;Casado;Secundaria;5;María Auxiliadora
1378;Kevin Alejandro Martinez Torres;0;Desempleado;67;M;Casado;Preescolar;1;Barrio El Rosario
1079;Pedro Alejandro Perez Martinez;14000;Mesero;51;M;Soltero;Preescolar;3;Barrio La Cruz
1215;Daniel Alejandro Hernandez Perez;9000;Obrero;40;M;Soltero;Preescolar;1;Sol de libertad
1127;Sofia Alejandro Martinez Hernandez;0;Desempleado;53;F;Soltero;Primaria;1;María Auxiliadora
1376;Fernanda Alejandro Castro Hernandez;12000;Trabajador doméstico;54;F;Casado;Primaria;5;Barrio Arnoldo Alemán
1342;Juan Alejandro Gonzalez Flores;0;Desempleado;26;M;Soltero;Primaria;1;Monimbó
1250;Valeria Alejandro Castro Torres;18000;Carpintero;28;F;Soltero;Secundaria;5;María Auxiliadora
1297;Valeria Alejandro Castro Gonzalez;9500;Técnico Agropecuario;68;F;Casado;Técnico;3;María Auxiliadora
1493;Camila Alejandro Gonzalez Torres;0;Desempleado;6;F;Soltero;Primaria;1;Barrio Medardo Andino
1295;Carlos Alejandro Gonzalez Ruiz;10500;Cajero;15;M;Soltero;Técnico;1;Barrio Guadalupe
1063;Pedro Alejandro Perez Lopez;11500;Dependiente de tienda;20;M;Casado;Técnico;1;Altamira del Este
1049;Lucia Alejandro Flores Ruiz;9000;Obrero;55;F;Soltero;Preescolar;2;Barrio El Rosario
1252;Camila Alejandro Lopez Martinez;9000;Obrero;29;F;Soltero;Preescolar;2;Barrio Arnoldo Alemán
1261;Luis Alejandro Ruiz Martinez;10500;Cajero;35;M;Soltero;Técnico;1;Altamira del Este
1277;Maria Alejandro Hernandez Martinez;12500;Repartidor;64;F;Soltero;Primaria;5;Colina del Verbo
1362;Camila Alejandro Perez Flores;0;Desempleado;3;F;Soltero;Preescolar;1;Urbanización San Miguel
1326;Valeria Alejandro Hernandez Gonzalez;12500;Repartidor;17;F;Soltero;Secundaria;1;Barrio Guadalupe
1073;Pedro Alejandro Martinez Ruiz;11000;Comerciante Informal;44;M;Soltero;Primaria;4;19 de Julio
1187;Juan Alejandro Flores Hernandez;12500;Repartidor;51;M;Soltero;Primaria;5;El Calavario
1261;Carlos Alejandro Torres Lopez;0;Desempleado;14;M;Soltero;Secundaria;1;Altamira del Este
1434;Carlos Alejandro Perez Lopez;8500;Campesino;74;M;Casado;Primaria;3;El Calavario
1365;Juan Alejandro Perez Hernandez;12500;Repartidor;53;M;Soltero;Primaria;1;Barrio Los Pinos
1058;Camila Alejandro Flores Gonzalez;0;Desempleado;38;F;Soltero;Preescolar;1;Barrio Medardo Andino
1194;Carlos Alejandro Gonzalez Ruiz;21000;Costur`ero;68;M;Casado;Preescolar;1;Barrio Medardo Andino
1384;Ana Alejandro Castro Hernandez;17000;Albañil;42;F;Soltero;Secundaria;5;Altamira del Este
1134;Mario Alejandro Castro Lopez;8500;Campesino;74;M;Soltero;Primaria;2;Barrio La Cruz
1106;Andres Alejandro Flores Martinez;0;Desempleado;72;M;Casado;Preescolar;1;Colina del Verbo
1069;Marta Alejandro Mendoza Martinez;0;Desempleado;6;F;Soltero;Primaria;2;Barrio 19 de Julio
1214;Miguel Alejandro Lopez Gonzalez;12500;Repartidor;41;M;Soltero;Primaria;4;Colina del Verbo
1030;Marta Alejandro Lopez Hernandez;10500;Cajero;59;F;Casado;Técnico;1;Barrio La Cruz
1061;Pedro Alejandro Perez Castro;0;Desempleado;2;M;Soltero;Preescolar;1;Barrio 19 de Julio
1063;Sofia Alejandro Flores Perez;8500;Campesino;33;F;Soltero;Primaria;3;Altamira del Este
1194;Lucia Alejandro Perez Ruiz;0;Desempleado;63;F;Casado;Primaria;4;Barrio Medardo Andino
1026;Juan Alejandro Perez Ruiz;0;Desempleado;38;M;Casado;Preescolar;2;19 de Julio
1125;Kevin Alejandro Hernandez Castro;0;Desempleado;69;M;Casado;Primaria;5;19 de Julio
1228;Sofia Alejandro Ruiz Flores;0;Desempleado;13;F;Soltero;Secundaria;1;Barrio Arnoldo Alemán
1265;Carlos Alejandro Martinez Hernandez;0;Desempleado;63;M;Casado;Primaria;2;Barrio El Calvario
1026;Kevin Alejandro Gonzalez Gonzalez;13500;Barbero;31;M;Soltero;Primaria;5;19 de Julio
1269;Maria Alejandro Gonzalez Gonzalez;13000;Conductor de taxi;25;F;Casado;Preescolar;1;Barrio El Calvario
1140;Mario Alejandro Castro Perez;11500;Dependiente de tienda;69;M;Casado;Técnico;1;Barrio El Rosario
1097;Luis Alejandro Ruiz Ruiz;10500;Cajero;61;M;Casado;Técnico;1;Barrio Los Pinos
1399;Ana Alejandro Torres Flores;17000;Albañil;61;F;Casado;Secundaria;5;María Auxiliadora
1242;Valeria Alejandro Perez Torres;0;Desempleado;12;F;Soltero;Primaria;2;Colina del Verbo
1488;Juan Alejandro Castro Perez;0;Desempleado;65;M;Casado;Primaria;2;Barrio La Cruz
1046;Marta Alejandro Castro Gonzalez;0;Desempleado;46;F;Soltero;Primaria;3;Barrio Los Pinos
1312;Maria Alejandro Mendoza Perez;0;Desempleado;66;F;Casado;Primaria;3;Barrio Los Pinos
1489;Lucia Alejandro Torres Hernandez;0;Desempleado;3;F;Soltero;Preescolar;3;Barrio El Calvario
1288;Maria Alejandro Gonzalez Ruiz;8500;Campesino;61;F;Soltero;Primaria;4;Barrio El Calvario
1164;Elena Alejandro Castro Castro;0;Desempleado;25;F;Soltero;Preescolar;1;San Ramón
1202;Kevin Alejandro Mendoza Lopez;0;Desempleado;8;M;Soltero;Primaria;1;Barrio Guadalupe
1335;Andres Alejandro Perez Ruiz;0;Desempleado;3;M;Soltero;Preescolar;1;Barrio La Cruz
1357;Lucia Alejandro Perez Martinez;18000;Carpintero;17;F;Soltero;Secundaria;5;Urbanización San Miguel
1287;Juan Alejandro Mendoza Perez;13000;Conductor de taxi;50;M;Casado;Preescolar;1;Barrio La Cruz
1122;Andres Alejandro Martinez Gonzalez;12000;Trabajador doméstico;80;M;Casado;Preescolar;3;El Calavario
1468;Juan Alejandro Perez Lopez;9000;Obrero;53;M;Casado;Preescolar;2;Barrio 19 de Julio
1267;Andres Alejandro Flores Castro;10000;Vendedor;36;M;Soltero;Técnico;1;San Ramón
1299;Andres Alejandro Torres Flores;0;Desempleado;6;M;Soltero;Primaria;3;Sol de libertad
1493;Paula Alejandro Hernandez Ruiz;0;Desempleado;3;F;Soltero;Preescolar;1;Barrio Medardo Andino
1319;Elena Alejandro Lopez Hernandez;17000;Albañil;50;F;Casado;Secundaria;5;San Judas
1153;Sofia Alejandro Torres Mendoza;0;Desempleado;34;F;Soltero;Preescolar;3;Urbanización San Miguel
1365;Fernanda Alejandro Martinez Hernandez;0;Desempleado;12;F;Soltero;Primaria;5;Barrio Los Pinos
1209;Fernanda Alejandro Torres Ruiz;0;Desempleado;65;F;Casado;Primaria;2;Barrio El Calvario
1157;Andres Alejandro Perez Gonzalez;16000;Médico general;33;M;Soltero;Universidad;5;Baká
1083;Elena Alejandro Castro Martinez;0;Desempleado;47;F;Casado;Preescolar;2;Sol de libertad
1181;Kevin Alejandro Lopez Flores;0;Desempleado;63;M;Soltero;Preescolar;2;19 de Julio
1324;Valeria Alejandro Lopez Torres;9000;Obrero;36;F;Soltero;Preescolar;2;Urbanización San Miguel
1487;Valeria Alejandro Perez Martinez;0;Desempleado;61;F;Casado;Preescolar;2;Urbanización San Miguel
1321;Pedro Alejandro Martinez Martinez;13000;Conductor de taxi;73;M;Casado;Primaria;4;Sol de libertad
1301;Mario Alejandro Mendoza Ruiz;13500;Barbero;31;M;Soltero;Primaria;5;Barrio Los Pinos
1243;Luis Alejandro Hernandez Mendoza;9000;Obrero;69;M;Soltero;Primaria;2;María Auxiliadora
1150;Andres Alejandro Mendoza Castro;0;Desempleado;1;M;Soltero;Preescolar;1;Barrio 19 de Julio
1187;Miguel Alejandro Castro Gonzalez;14000;Mesero;68;M;Casado;Primaria;4;El Calavario
1102;Mario Alejandro Mendoza Torres;11000;Comerciante Informal;73;M;Casado;Preescolar;3;San Ramón
1339;Valeria Alejandro Castro Ruiz;0;Desempleado;10;F;Soltero;Primaria;3;Barrio Medardo Andino
1185;Paula Alejandro Ruiz Mendoza;0;Desempleado;22;F;Soltero;Técnico;1;Barrio Medardo Andino
1197;Paula Alejandro Mendoza Perez;10000;Vendedor;65;F;Soltero;Técnico;1;Urbanización San Miguel
1146;Valeria Alejandro Gonzalez Martinez;17000;Albañil;80;F;Casado;Secundaria;5;Barrio Obrero
1258;Fernanda Alejandro Castro Perez;17000;Albañil;28;F;Soltero;Secundaria;5;19 de Julio
1306;Daniel Alejandro Ruiz Torres;17000;Albañil;59;M;Casado;Secundaria;5;Barrio El Rosario
1057;Sofia Alejandro Castro Perez;9500;Técnico Agropecuario;75;F;Soltero;Técnico;3;María Auxiliadora
1409;Juan Alejandro Torres Lopez;12000;Trabajador doméstico;60;M;Casado;Primaria;1;Barrio La Cruz
1436;Mario Alejandro Martinez Martinez;10000;Vendedor;24;M;Soltero;Técnico;1;Barrio La Cruz
1497;Mario Alejandro Lopez Gonzalez;18000;Carpintero;71;M;Casado;Secundaria;5;Colina del Verbo
1024;Pedro Alejandro Lopez Martinez;21000;Costur`ero;20;M;Soltero;Técnico;1;Barrio Obrero
1461;Fernanda Alejandro Castro Lopez;11000;Comerciante Informal;23;F;Casado;Primaria;2;19 de Julio
1099;Ana Alejandro Castro Torres;0;Desempleado;63;F;Casado;Preescolar;2;Barrio 19 de Julio
1433;Ana Alejandro Lopez Mendoza;0;Desempleado;68;F;Soltero;Primaria;3;Barrio Guadalupe
1301;Maria Alejandro Martinez Ruiz;0;Desempleado;44;F;Casado;Primaria;1;Barrio Los Pinos
1334;Sofia Alejandro Perez Lopez;11000;Comerciante Informal;64;F;Casado;Primaria;5;Barrio 19 de Julio
1284;Camila Alejandro Mendoza Ruiz;12000;Trabajador doméstico;49;F;Soltero;Preescolar;3;Monimbó
1134;Elena Alejandro Ruiz Castro;21000;Costur`ero;62;F;Casado;Preescolar;3;Barrio La Cruz
1322;Carlos Alejandro Castro Mendoza;10000;Vendedor;73;M;Casado;Técnico;1;El Calavario
1478;Marta Alejandro Martinez Hernandez;10500;Cajero;72;F;Casado;Técnico;1;Urbanización San Miguel
1371;Luis Alejandro Flores Ruiz;13500;Barbero;61;M;Casado;Primaria;5;19 de Julio
1374;Fernanda Alejandro Martinez Lopez;0;Desempleado;76;F;Casado;Primaria;2;Barrio Guadalupe
1412;Elena Alejandro Gonzalez Flores;0;Desempleado;64;F;Soltero;Preescolar;2;Barrio El Calvario
1004;Kevin Alejandro Flores Hernandez;0;Desempleado;7;M;Soltero;Primaria;5;Barrio Medardo Andino
1348;Fernanda Alejandro Perez Martinez;0;Desempleado;9;F;Soltero;Primaria;1;San Judas
1364;Marta Alejandro Castro Gonzalez;0;Desempleado;76;F;Casado;Primaria;3;El Calavario
1368;Sofia Alejandro Torres Perez;16000;Médico general;77;F;Casado;Universidad;5;María Auxiliadora
1150;Sofia Alejandro Ruiz Hernandez;10000;Vendedor;67;F;Casado;Técnico;1;Barrio 19 de Julio
1275;Mario Alejandro Hernandez Flores;8500;Campesino;51;M;Casado;Primaria;2;Altamira del Este
1470;Camila Alejandro Flores Hernandez;12500;Repartidor;35;F;Casado;Primaria;1;San Ramón
1268;Miguel Alejandro Ruiz Gonzalez;14500;Cocinero;57;M;Soltero;Primaria;1;Altamira del Este
1002;Juan Alejandro Perez Castro;19000;Electricista;21;M;Casado;Secundaria;5;Barrio 19 de Julio
1044;Maria Alejandro Perez Ruiz;0;Desempleado;7;F;Soltero;Primaria;1;Barrio El Calvario
1385;Mario Alejandro Lopez Torres;11500;Dependiente de tienda;43;M;Soltero;Técnico;1;Monimbó
1240;Lucia Alejandro Mendoza Torres;13000;Conductor de taxi;19;F;Soltero;Técnico;1;El Calavario
1371;Paula Alejandro Perez Torres;0;Desempleado;71;F;Casado;Primaria;4;19 de Julio
1086;Valeria Alejandro Martinez Hernandez;19000;Electricista;16;F;Soltero;Secundaria;5;Barrio Guadalupe
1299;Valeria Alejandro Perez Ruiz;0;Desempleado;40;F;Soltero;Preescolar;3;Sol de libertad
1147;Elena Alejandro Martinez Martinez;13000;Conductor de taxi;45;F;Soltero;Primaria;3;San Judas
1236;Ana Alejandro Castro Perez;10500;Cajero;45;F;Soltero;Técnico;1;Urbanización San Miguel
1383;Fernanda Alejandro Martinez Perez;9000;Obrero;59;F;Casado;Primaria;5;Colina del Verbo
1273;Maria Alejandro Lopez Lopez;0;Desempleado;11;F;Soltero;Primaria;4;San Judas
1434;Sofia Alejandro Martinez Ruiz;21000;Costur`ero;40;F;Casado;Primaria;3;El Calavario
1397;Daniel Alejandro Ruiz Torres;0;Desempleado;72;M;Casado;Primaria;4;Monimbó
1280;Andres Alejandro Castro Perez;0;Desempleado;29;M;Soltero;Primaria;5;Altamira del Este
1418;Ana Alejandro Castro Flores;0;Desempleado;4;F;Soltero;Preescolar;1;Monimbó
1438;Carlos Alejandro Torres Perez;0;Desempleado;28;M;Casado;Preescolar;2;María Auxiliadora
1086;Valeria Alejandro Castro Flores;0;Desempleado;40;F;Casado;Preescolar;1;Barrio Guadalupe
1145;Lucia Alejandro Hernandez Hernandez;10000;Vendedor;73;F;Soltero;Técnico;1;San Judas
1036;Luis Alejandro Mendoza Torres;0;Desempleado;6;M;Soltero;Primaria;1;Barrio Arnoldo Alemán
1480;Andres Alejandro Gonzalez Castro;0;Desempleado;7;M;Soltero;Primaria;1;Monimbó
1057;Kevin Alejandro Gonzalez Flores;17000;Albañil;35;M;Soltero;Secundaria;5;María Auxiliadora
1091;Valeria Alejandro Lopez Lopez;8500;Campesino;28;F;Casado;Primaria;3;Barrio Arnoldo Alemán
1057;Valeria Alejandro Lopez Ruiz;14000;Mesero;76;F;Casado;Preescolar;1;María Auxiliadora
1496;Mario Alejandro Gonzalez Gonzalez;12500;Repartidor;46;M;Soltero;Primaria;1;Barrio Obrero
1386;Valeria Alejandro Ruiz Mendoza;14000;Mesero;39;F;Soltero;Primaria;3;María Auxiliadora
1333;Ana Alejandro Ruiz Ruiz;21000;Costur`ero;78;F;Casado;Primaria;5;María Auxiliadora
1193;Miguel Alejandro Hernandez Torres;0;Desempleado;17;M;Soltero;Secundaria;1;Barrio Medardo Andino
1302;Kevin Alejandro Gonzalez Lopez;14500;Cocinero;35;M;Soltero;Primaria;4;Barrio Obrero
1377;Camila Alejandro Martinez Castro;18000;Carpintero;34;F;Soltero;Secundaria;5;Colina del Verbo
1110;Andres Alejandro Lopez Lopez;0;Desempleado;32;M;Casado;Preescolar;1;Barrio Guadalupe
1408;Juan Alejandro Martinez Lopez;14000;Mesero;58;M;Soltero;Primaria;5;Barrio Arnoldo Alemán
1422;Miguel Alejandro Ruiz Castro;0;Desempleado;11;M;Soltero;Primaria;1;Barrio El Calvario
1329;Mario Alejandro Castro Lopez;13000;Conductor de taxi;34;M;Casado;Primaria;1;Barrio Obrero
1319;Ana Alejandro Castro Castro;0;Desempleado;1;F;Soltero;Preescolar;1;San Judas
1125;Jose Alejandro Perez Perez;19000;Electricista;33;M;Soltero;Secundaria;5;19 de Julio
1232;Camila Alejandro Castro Perez;9500;Técnico Agropecuario;61;F;Soltero;Técnico;3;Barrio Medardo Andino
1092;Ana Alejandro Perez Torres;0;Desempleado;9;F;Soltero;Primaria;4;Barrio Arnoldo Alemán
1454;Kevin Alejandro Torres Flores;0;Desempleado;22;M;Soltero;Técnico;1;María Auxiliadora
1194;Jose Alejandro Perez Torres;19000;Electricista;57;M;Soltero;Secundaria;5;Barrio Medardo Andino
1086;Camila Alejandro Mendoza Perez;0;Desempleado;12;F;Soltero;Primaria;4;Barrio Guadalupe
1049;Marta Alejandro Castro Flores;0;Desempleado;17;F;Soltero;Secundaria;1;Barrio El Rosario
1279;Sofia Alejandro Ruiz Castro;11500;Dependiente de tienda;51;F;Soltero;Técnico;1;El Calavario
1263;Luis Alejandro Gonzalez Flores;0;Desempleado;14;M;Soltero;Secundaria;1;Barrio El Calvario
1153;Juan Alejandro Flores Hernandez;14000;Mesero;66;M;Casado;Primaria;5;Urbanización San Miguel
1286;Camila Alejandro Perez Torres;0;Desempleado;11;F;Soltero;Primaria;2;Altamira del Este
1150;Miguel Alejandro Perez Castro;9500;Técnico Agropecuario;52;M;Soltero;Técnico;3;Barrio 19 de Julio
1178;Jose Alejandro Perez Perez;11500;Dependiente de tienda;63;M;Soltero;Técnico;1;San Ramón
1319;Carlos Alejandro Mendoza Ruiz;0;Desempleado;14;M;Soltero;Secundaria;1;San Judas
1453;Miguel Alejandro Hernandez Ruiz;0;Desempleado;6;M;Soltero;Primaria;1;El Calavario
1456;Juan Alejandro Torres Castro;14000;Mesero;51;M;Soltero;Preescolar;2;Barrio La Cruz
1399;Luis Alejandro Flores Martinez;0;Desempleado;11;M;Soltero;Primaria;1;María Auxiliadora
1252;Kevin Alejandro Mendoza Martinez;10000;Vendedor;68;M;Casado;Técnico;1;Barrio Arnoldo Alemán
1454;Paula Alejandro Lopez Torres;0;Desempleado;13;F;Soltero;Secundaria;1;María Auxiliadora
1216;Paula Alejandro Ruiz Torres;0;Desempleado;51;F;Soltero;Primaria;4;San Ramón
1201;Ana Alejandro Martinez Castro;0;Desempleado;9;F;Soltero;Primaria;1;Barrio Obrero
1423;Elena Alejandro Flores Lopez;0;Desempleado;78;F;Casado;Primaria;5;Barrio Obrero
1500;Sofia Alejandro Perez Castro;0;Desempleado;22;F;Soltero;Técnico;1;Baká
1338;Valeria Alejandro Mendoza Gonzalez;11500;Dependiente de tienda;15;F;Soltero;Técnico;1;19 de Julio
1232;Lucia Alejandro Castro Perez;0;Desempleado;60;F;Soltero;Preescolar;3;Barrio Medardo Andino
1046;Maria Alejandro Mendoza Castro;18000;Carpintero;46;F;Soltero;Secundaria;5;Barrio Los Pinos
1432;Maria Alejandro Martinez Perez;0;Desempleado;63;F;Soltero;Primaria;2;Monimbó
1146;Elena Alejandro Mendoza Martinez;0;Desempleado;10;F;Soltero;Primaria;1;Barrio Obrero
1275;Sofia Alejandro Flores Castro;21000;Costur`ero;70;F;Soltero;Primaria;5;Altamira del Este
1291;Luis Alejandro Gonzalez Flores;0;Desempleado;65;M;Casado;Primaria;4;Urbanización San Miguel
1001;Paula Alejandro Perez Hernandez;18000;Carpintero;75;F;Soltero;Secundaria;5;Altamira del Este
1293;Valeria Alejandro Castro Ruiz;11500;Dependiente de tienda;66;F;Soltero;Técnico;1;Colina del Verbo
1469;Jose Alejandro Castro Torres;13000;Conductor de taxi;45;M;Soltero;Preescolar;1;Barrio El Rosario
1415;Sofia Alejandro Castro Flores;0;Desempleado;14;F;Soltero;Secundaria;1;Sol de libertad
1313;Kevin Alejandro Hernandez Perez;18000;Carpintero;73;M;Soltero;Secundaria;5;Altamira del Este
1347;Elena Alejandro Torres Perez;21000;Costur`ero;50;F;Casado;Primaria;2;San Ramón
1030;Elena Alejandro Martinez Mendoza;0;Desempleado;9;F;Soltero;Primaria;1;Barrio La Cruz
1480;Paula Alejandro Torres Castro;0;Desempleado;62;F;Soltero;Preescolar;2;Monimbó
1105;Mario Alejandro Hernandez Lopez;0;Desempleado;72;M;Casado;Primaria;5;Barrio 19 de Julio
1325;Elena Alejandro Perez Perez;14500;Cocinero;60;F;Soltero;Primaria;2;Sol de libertad
1151;Ana Alejandro Castro Mendoza;12000;Trabajador doméstico;52;F;Casado;Primaria;4;San Judas
1480;Paula Alejandro Lopez Torres;11500;Dependiente de tienda;76;F;Casado;Técnico;1;Monimbó
1370;Jose Alejandro Torres Torres;18000;Carpintero;62;M;Casado;Secundaria;5;Barrio La Cruz
1098;Daniel Alejandro Perez Mendoza;9000;Obrero;32;M;Soltero;Primaria;2;Monimbó
1215;Jose Alejandro Martinez Ruiz;18000;Carpintero;63;M;Soltero;Secundaria;5;Sol de libertad
